Samuel_Bogley,Blair_Lee_III
Kenesaw_Mountain_Landis,Theodore_Roosevelt
John_Bowring,William_Bolling_(MP)
John_Kerry,Mary_Landrieu
"Thomas_Howard,_1st_Earl_of_Berkshire",Carew_Reynell
Steve_Hunter,Julian_Lennon
Anastas_Mikoyan,Nikolai_Bulganin
Li_Jinhui,Xu_Lai_(actress)
Frederick_Trump,Elizabeth_Christ_Trump
Harry_Reid,Dean_Heller
Tom_C._Clark,Franklin_D._Roosevelt
Barbara_Bush_(born_1981),George_W._Bush
Tom_C._Clark,Thurgood_Marshall
Joseph_P._Kennedy_Sr.,George_VI
Charles_O'Neal,Patrick_O'Neal_(sportscaster)
Lewis_Wolfley,Benjamin_Harrison
George_Furey,Justin_Trudeau
Hugh_Mitchell_(politician),William_F._Knowland
Giulio_Andreotti,Emilio_Colombo
Dick_Cheney,Joe_Biden
Cyrus_Amir-Mokri,Barack_Obama
Rodney_E._Slater,Bill_Clinton
Robert_Kirby,Nick_Drake
Stanley_Baldwin,"Sir_Roger_Conant,_1st_Baronet"
Josiah_Ogden_Hoffman,Pierre_C._Van_Wyck
Jerry_Hall,Elizabeth_Jagger
"Gerald_Legge,_9th_Earl_of_Dartmouth","Raine_Spencer,_Countess_Spencer"
Joey_Johnson_(Days_of_Our_Lives),Ken_Corday
"Richard_Grosvenor,_2nd_Marquess_of_Westminster","Hugh_Grosvenor,_1st_Duke_of_Westminster"
Luciana_Borio,Barack_Obama
John_Crowley,Mark_Helprin
John_Montague_(poet),Eavan_Boland
Salvador_Allende,Augusto_Pinochet
August_Belmont_Jr.,Matthew_C._Perry
Peter_T._Fay,Richard_Nixon
Lady_Jessica,Ghanima_Atreides
Alojz_Rebula,Dragotin_Kette
John_Suchet,David_Suchet
Lady_Pamela_Hicks,David_Nightingale_Hicks
Pavel_Milyukov,Mikhail_Tereshchenko
Abby_Aldrich_Rockefeller,Winthrop_W._Aldrich
Harmon_Caldwell_Drew,Richard_Cleveland_Drew
Patrick_Cassidy_(actor),Katie_Cassidy
Thomas_Johnson_(jurist),George_Washington
Larry_Smith_(Canadian_politician),Stephen_Harper
Anerood_Jugnauth,Navin_Ramgoolam
Patricia_L._Herbold,George_W._Bush
Henry_Shelton_Sanford,Andrew_Johnson
"Mildmay_Fane,_2nd_Earl_of_Westmorland",Charles_II_of_England
Brutus_J._Clay_II,Theodore_Roosevelt
Tullian_Tchividjian,Anne_Graham_Lotz
Charles_Scribner_II,John_Blair_Scribner
Thomas_Jefferson,Aaron_Burr
Sinclair_Weeks,Dwight_D._Eisenhower
Nancy_O'Dell,Donny_Osmond
Edmund_A._Sargus_Jr.,Bill_Clinton
John_Cudahy,Franklin_D._Roosevelt
J._B._Jeyaretnam,Devan_Nair
Winston_Bryant,Bill_Clinton
Pope_Paul_III,Pope_Clement_VII
Eilís_Dillon,Vivian_Mercier
Thomas_Sturgis,Seth_Low
James_Warhola,Andy_Warhol
Thane_Campbell,George_Des_Brisay_de_Blois
Jack_Kemp,Bill_Paxon
Ahmad_Tejan_Kabbah,Ernest_Bai_Koroma
Xi_Zhongxun,Li_Weihan
Umm_Kulthum_bint_Muhammad,Khadija_bint_Khuwaylid
Abd_Shams_ibn_Abd_Manaf,Hashim_ibn_Abd_Manaf
Ninian_Edwards,William_Kinney
Osman_Foday_Yansaneh,Ernest_Bai_Koroma
Henry_Paulson,Lloyd_Blankfein
Yvonne_Brathwaite_Burke,Lionel_Van_Deerlin
Murat_Karayalçın,Erdal_İnönü
James_E._Graves_Jr.,Barack_Obama
Anton_LaVey,Blanche_Barton
"Robert_Sidney,_2nd_Earl_of_Leicester",Thomas_Edmondes
Pyrrho,Gautama_Buddha
Stevens_Thomson_Mason_(Virginia),James_Monroe
E._Bronson_Ingram_II,Frederic_B._Ingram
Qusai_ibn_Kilab,Fatimah_bint_Sa'd
Robert_M._La_Follette_Sr.,Burr_W._Jones
Carol_Moseley_Braun,Bill_Clinton
James_Dooge,Éamon_de_Valera
Peter_Walsh_(Australian_politician),Bob_Hawke
Glenn_A._Fine,Barack_Obama
"Thomas_Fremantle,_2nd_Baron_Cottesloe",Benjamin_Disraeli
Francine_Irving_Neff,Richard_Nixon
"John_Wodehouse,_1st_Earl_of_Kimberley",Lord_Randolph_Churchill
Oona_O'Neill,Eugene_O'Neill
Piotr_Zborowski,Krzysztof_Zborowski
John_William_Meece,Theodore_Roosevelt
Jon_O._Newman,Jimmy_Carter
Vice_presidency_of_Al_Gore,Dan_Quayle
Robert_F._Wagner_Jr.,Hugo_Rogers
Daniel_O'Connell,"Sir_Frederick_Shaw,_3rd_Baronet"
Edwin_P._Morrow,William_Howard_Taft
Connie_Mack_III,Lawton_Chiles
"Frederick_Stanley,_16th_Earl_of_Derby","William_Molyneux,_4th_Earl_of_Sefton"
Andrew_Stevenson,John_Bell_(Tennessee_politician)
Pat_Buchanan,Ronald_Reagan
Joe_Pasquale,Carol_Thatcher
Johan_Castberg,Katti_Anker_Møller
Lewis_Stuyvesant_Chanler,William_Randolph_Hearst
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair","Archibald_Primrose,_5th_Earl_of_Rosebery"
Hadia_Tajik,Jens_Stoltenberg
Silvio_Berlusconi,Romano_Prodi
Lev_Mekhlis,Joseph_Stalin
Zbigniew_Brzezinski,Emilie_Benes_Brzezinski
Michael_Anderson_(director),Adrienne_Ellis
Marvin_J._Garbis,George_H._W._Bush
Taylor_Townsend_(The_O.C.),Ryan_Atwood
Robert_Louis_Stevenson,Vladimir_Nabokov
Carole_King,James_H._Billington
Rufus_King,Jared_Ingersoll
"Herwald_Ramsbotham,_1st_Viscount_Soulbury",Neville_Chamberlain
George_Smith_(1765–1836),John_Smith_(Wendover_MP)
Sarath_Amunugama_(politician),Chandrika_Kumaratunga
William_A._Clark,Thomas_H._Carter
"Alexander_Gordon,_7th_Marquess_of_Aberdeen_and_Temair","Alastair_Gordon,_6th_Marquess_of_Aberdeen_and_Temair"
Philip_Heymann,Bill_Clinton
Jasmine_V,Justin_Bieber
H._H._Asquith,David_Lloyd_George
John_Platt_(settler),Samuel_Hayes_(settler)
Robin_L._Rosenberg,Barack_Obama
Daniel_O'Connell,Robert_Hutton
Joseph_Macmanus,Barack_Obama
Chua_Tee_Yong,Najib_Razak
Maurice_J._Murphy_Jr.,Ted_Kennedy
Mahesh_Bhatt,Nanabhai_Bhatt
Robert_R._Bishop,John_B._D._Cogswell
Dushasana,Dhritarashtra
Robert_Mitchum,Bentley_Mitchum
Max_Ernst,Peggy_Guggenheim
John_Sergeant_(politician),Richard_Rush
Moses_Bledso_Corwin,John_L._Taylor
Bill_Morneau,Justin_Trudeau
Nancy_Reagan,Ronald_Reagan
Marguerite_Norris,Bruce_Norris_(ice_hockey)
Jay_Bowerman,Ben_Selling
Oakes_Ames,Benjamin_W._Harris
Tabu_(actress),Baba_Azmi
William_S._Burroughs,Louis-Ferdinand_Céline
Paul_Giesler,Adolf_Hitler
Sun_Yat-sen,Kaoru_Otsuki
Bibliography_of_Ulysses_S._Grant,Andrew_Johnson
"William_Seymour,_2nd_Duke_of_Somerset",Richard_Cromwell
Ingrid_Bergman,Ingmar_Bergman
Michele_Leonhart,Barack_Obama
Abbas_ibn_Ali,Muhammad
William_Milam,George_H._W._Bush
Li_Peng,Qiao_Shi
Charles_Schneider_(businessman),Germaine_Dulac
Pieter_Nuyts,Gerard_Frederikszoon_de_With
Amanda_Peet,David_Benioff
Walter_Mondale,Michael_Armacost
Zachary_Taylor,Millard_Fillmore
"Henry_Dundas,_1st_Viscount_Melville","William_Grenville,_1st_Baron_Grenville"
Carmela_Corleone,Morgana_King
Shelby_Cullom_Davis,Gerald_Ford
Everard_Hambro,Carl_Joachim_Hambro_(banker)
Robert_Todd_Lincoln,Benjamin_Harrison
William_Giles_Harding,William_Hicks_Jackson
John_E._Herbst,Bill_Clinton
Khojaste_Bagherzadeh,Ali_Khamenei
Kate_Hobhouse,Guy_Weston
"Charles_Wood,_2nd_Earl_of_Halifax",Winston_Churchill
Bias_Bernhoft,Jon_Ola_Sand
Geoffrey_Pearson,Lester_B._Pearson
Ronald_Rodgers,Barack_Obama
George_B._Daniels,Bill_Clinton
Suzanne_Patrick,George_W._Bush
Robert_Sherwood_Dillon,Ronald_Reagan
Donna_Tartt,Evelyn_Waugh
"William_Bagot,_1st_Baron_Bagot","Sir_John_Wrottesley,_8th_Baronet"
Pompey,Aemilia_Scaura
Gérald_Martineau,Thomas_Chapais
William_Royal_Furgeson_Jr.,Bill_Clinton
Queen_Hemas,Suharto
Dan_Balan,Jesse_Dylan
Hodding_Carter_III,Hodding_Carter
Henry_Clay,James_Clark_(Kentucky)
Frank_R._McNinch,Franklin_D._Roosevelt
David_Campion_Acheson,Emily_C._Hewitt
Devdas_Gandhi,C._R._Narasimhan
Derek_Shepherd,Lexie_Grey
Nelson_W._Aldrich,Boies_Penrose
Shimon_Peres,Ezer_Weizman
Stephen_G._Burns,Barack_Obama
Prudence_Farrow,Mia_Farrow
Juliet_Mills,Hayley_Mills
Joe_Osborn,Ricky_Nelson
Theodore_Roosevelt_Jr.,Dwight_F._Davis
Vyvyan_Holland,Oscar_Wilde
Nancy_McEldowney,Barack_Obama
Francis_A._Nixon,Edward_F._Cox
Hassanal_Bolkiah,Omar_Ali_Saifuddien_III
Nancy_Walker_Bush_Ellis,Dorothy_Walker_Bush
Paul_Kagame,Pasteur_Bizimungu
Steven_Chu,Barack_Obama
Mangala_Samaraweera,Anura_Bandaranaike
John_Foster_Dulles,Herbert_H._Lehman
Allan_Forrest,Lottie_Pickford
Brian_Downey_(drummer),Phil_Lynott
Arthur_Gietzelt,Bob_Hawke
Elizabeth_Dickens,John_Dickens
"Sir_Philip_Grey_Egerton,_10th_Baronet","Robert_Grosvenor,_1st_Baron_Ebury"
R._Nicholas_Burns,George_W._Bush
Sheila_Dikshit,Sushma_Swaraj
Ozzie_Nelson,Matthew_Nelson
John_Negroponte,George_W._Bush
Stanley_K._Hathaway,Gerald_Ford
Ira_Reiner,James_Hahn
Josiah_Quincy_III,William_Eustis
Frank_Crean,Tom_Uren
Arnold_Schwarzenegger,Phil_Angelides
Merryl_Tisch,James_S._Tisch
David_Briones,Bill_Clinton
Richard_J._Daley,Michael_Anthony_Bilandic
James_R._Schlesinger,Richard_Nixon
John_Gleeson_(judge),Bill_Clinton
John_C._Bell_(lawyer),Francis_Shunk_Brown
Neil_Primrose_(politician),"Robert_Cecil,_1st_Viscount_Cecil_of_Chelwood"
Ronald_E._Neumann,Bill_Clinton
Lee_Radziwill,Herbert_Ross
Fatmawati,Siti_Hartinah
John_J._Davis_(congressman),Benjamin_Wilson_(congressman)
Patrick_Schwarzenegger,John_F._Kennedy
Nawaz_Sharif,Wasim_Sajjad
"Frederick_North,_Lord_North",George_Cooke_(died_1768)
Jonathan_Belcher,William_Shirley
"Vere_Fane,_4th_Earl_of_Westmorland","Henry_Sydney,_1st_Earl_of_Romney"
William_Beecher_(died_1651),Robert_Caesar
List_of_Queer_as_Folk_characters,Dean_Armstrong
"William_Cavendish,_3rd_Duke_of_Devonshire","Charles_Beauclerk,_1st_Duke_of_St_Albans"
Scott_Storch,Paris_Hilton
Eleazar_Lord,James_G._King
Robert_Bork,Gerald_Ford
John_Bowring,"Hercules_Robinson,_1st_Baron_Rosmead"
Gunnar_Neels-Hansson,Per_Schwab
Edmund_William_Tobin,Michael_Thomas_Stenson
Fatimah_bint_Asad,Muhammad
"Thomas_Grey,_2nd_Marquess_of_Dorset","Thomas_Grey,_1st_Marquess_of_Dorset"
Khuzaima_Qutbuddin,Mufaddal_Saifuddin
Vineeth_Sreenivasan,Dhyan_Sreenivasan
Charan_Singh,Indira_Gandhi
Sharad_Pawar,Radha_Mohan_Singh
Eleanor_Roosevelt,Catherine_Dunn
Altay_Mehdiyev,Ilham_Aliyev
Maria_Shriver,Bobby_Shriver
Margaret_Stock,Lisa_Murkowski
Rishi_Kapoor,Randhir_Kapoor
Kate_Jackson,Andrew_Stevens
James_Lockwood_(Connecticut_politician),Samuel_Hanford
"Alfredo_d'Escragnolle_Taunay,_Viscount_of_Taunay",Francisco_Otaviano
Fatimah_bint_Asad,Abu_Talib_ibn_Abd_al-Muttalib
"William_Westwood,_1st_Baron_Westwood",John_W._Stephenson
Peter_Buell_Porter,Micah_Brooks
Mel_Martínez,Bob_Graham
Daniel_Hoyt,James_Lockwood_(Connecticut_politician)
Edward_Akufo-Addo,Nii_Amaa_Ollennu
Amy_Khor,Lee_Hsien_Loong
John_Bowler_(politician),Matt_Birney
Heydar_Aliyev,Vasif_Talibov
Fraser_T_Smith,Britney_Spears
"Sir_Charles_Hamilton,_2nd_Baronet,_of_Trebinshun_House",Samuel_Smith_(1754–1834)
Ava_Lord,Eva_Green
William_Brewster_(Mayflower_passenger),Mary_Brewster
Frank_Olley,Stephen_Lusher
Sonia_Gandhi,Satish_Sharma
Victor_Ehrenberg_(jurist),Geoffrey_Elton
Alexander_Hamilton_(general),John_Church_Hamilton
Nancy_Walker_Bush_Ellis,Jonathan_S._Bush
Martin_Van_Buren,Andrew_Jackson
Kathleen_Kerrigan,Barack_Obama
Andrew_Peacock,Bob_Hawke
Conrad_Grayson,Victoria_Grayson
Philip_Goldberg,George_W._Bush
Bill_Richards_(musician),Billie_Mae_Richards
Deborah_L._Birx,Barack_Obama
Benjamin_Franklin,Isaac_Norris_(statesman)
Jeff_Seeney,Campbell_Newman
Lord_Granville_Somerset,"John_Ponsonby,_4th_Earl_of_Bessborough"
Julie_Depardieu,Guillaume_Depardieu
Eric_Douglas,Peter_Douglas
Ronald_P._Spogli,George_W._Bush
Alice_Roosevelt_Longworth,Theodore_Roosevelt
"Princess_Charlotte,_Duchess_of_Valentinois","Louis_II,_Prince_of_Monaco"
Nelle_Wilson_Reagan,Jack_Reagan
John_L._Mitchell,Isaac_W._Van_Schaick
Audrey_G._Fleissig,Bill_Clinton
Daniel_Savio,Britney_Spears
Leo_Wyatt,Phoebe_Halliwell
"Walter_Montagu_Douglas_Scott,_8th_Duke_of_Buccleuch","John_Montagu_Douglas_Scott,_7th_Duke_of_Buccleuch"
Andrew_Peacock,Michael_Thawley
"Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma","Archibald_Wavell,_1st_Earl_Wavell"
Jabez_Balfour,Hamar_Alfred_Bass
Stephen_G._Burns,Barack_Obama
Gerardo_González_Vernaza,Ricardo_de_la_Espriella
Morarji_Desai,Indira_Gandhi
James_H._Shelton,Barack_Obama
Hans_Fränkel,Chang_Ch'ung-ho
Steve_Martin,Victoria_Tennant
Buddy_(dog),Bill_Clinton
Franklin_S._Billings,John_E._Weeks
"Stafford_Northcote,_1st_Earl_of_Iddesleigh",Benjamin_Disraeli
Raymond_Tshibanda,Joseph_Kabila
Erol_Sabancı,Özdemir_Sabancı
MacCallum_Grant,Ernest_Howard_Armstrong
Ruth_Baker_Pratt,William_W._Cohen
Ulysses_S._Grant_presidential_administration_reforms,Andrew_Johnson
Kit_Bond,Roy_Blunt
Jesse_Jackson,Richard_H._Stallings
Sissel_Rønbeck,Rune_Gerhardsen
Bob_Glaub,John_Lennon
Al-Biruni,Muhammad
Mohammad_Hidayatullah,Indira_Gandhi
King_Grayskull,Cam_Clarke
Rune_Gerhardsen,Bjørn_Tore_Godal
Kathleen_Clarice_Groom,Herman_Klein
Nuno_Bettencourt,Dweezil_Zappa
James_H._%22Jim%22_Brown,Dan_Richey
Sulla,Lucius_Cornelius_Cinna
Farahnaz_Ispahani,Asif_Ali_Zardari
Erol_Sabancı,Sakıp_Sabancı
David_Boyd_(artist),Merric_Boyd
Princess_Margriet_of_the_Netherlands,"Prince_Maurits_of_Orange-Nassau,_van_Vollenhoven"
Jesse_Jackson,Lyndon_LaRouche
Doyle_Corman,Joseph_S._Ammerman
John_Kerry,Jack_Lew
"William_Paulet,_1st_Marquess_of_Winchester","William_Cecil,_1st_Baron_Burghley"
Niki_Sanders,Ali_Larter
"Walter_E._Hussman,_Sr.",Richard_S._Arnold
Sid_Bass,Lee_Bass
Aleksander_Stanisław_Potocki,Stanisław_Kostka_Potocki
Tlacaelel,Huitzilihuitl
Montgomery_Blair,Abraham_Lincoln
Ed_Edmondson_(politician),William_G._Stigler
Edith_Bouvier_Beale,Jacqueline_Kennedy_Onassis
Hassanal_Bolkiah,Omar_Ali_Saifuddien_III
Walt_Whitman_Rostow,John_F._Kennedy
James_Baker,Ronald_Reagan
Sulla,Quintus_Caecilius_Metellus_Pius
James_I._Roosevelt,Ogden_Hoffman
Antonio_Villaraigosa,James_Hahn
N._Chandrababu_Naidu,Nandamuri_Balakrishna
Duncan_Cameron_Fraser,Alistair_Fraser_(parliamentary_official)
Norodom_Ranariddh,Hun_Sen
Lord_Frederick_FitzClarence,"George_FitzClarence,_1st_Earl_of_Munster"
Karel_De_Gucht,Benita_Ferrero-Waldner
Alex_James_(musician),Sophie_Ellis-Bextor
Susan_Blanchard_(socialite),Oscar_Hammerstein_II
Deng_Xiaoping,Yang_Shangkun
Carlos_Alejandro_Campo,Miguel_Ferrer
Nancy_Walker_Bush_Ellis,George_W._Bush
Neptali_Gonzales_II,"Benjamin_Abalos,_Jr."
Godfrey_Nicholson,Maurice_Macmillan
Živojin_Mišić,Petar_Bojović
Paul_G._Byron,Barack_Obama
Qusai_ibn_Kilab,Muhammad
Mozelle_Britton,Alan_Dinehart
Manny_Piñol,Mark_Villar
Claire_C._Cecchi,Barack_Obama
Gustavo_Velasquez,Barack_Obama
Suleiman_Frangieh,Amin_al-Hafez_(Lebanon)
Mulambwa_Santulu,Mwananyanda_Liwale
Nancy_Pelosi,Dick_Gephardt
John_Y._Brown_Jr.,Phyllis_George
Jon_S._Cardin,Dan_K._Morhaim
Charles_J._Pilliod_Jr.,Ronald_Reagan
Carolyn_Franklin,Aretha_Franklin
James_Whitmore,Audra_Lindley
Bharata_(Ramayana),Dasharatha
Shellback_(record_producer),Britney_Spears
Tsutomu_Hata,Yoshiro_Hayashi
Samuel_Smith_(Connecticut_politician),Thomas_Seamer
Mohsin_Hamid,Ernest_Hemingway
T._Thirunavukarasu,Neelan_Tiruchelvam
"Ruth_Roche,_Baroness_Fermoy","Diana,_Princess_of_Wales"
Mariano_Ospina_Rodríguez,Manuel_María_Mallarino
John_Marvin_(Connecticut_politician),Joseph_Platt
George_Jetson,William_Hanna
List_of_Dune_secondary_characters,Ghanima_Atreides
List_of_Disney's_Aladdin_characters,Jim_Cummings
Mary_Anderson_(labor_leader),Woodrow_Wilson
Włodzimierz_Brus,Joseph_Stalin
"Charles_Russell,_Baron_Russell_of_Killowen","John_Coleridge,_1st_Baron_Coleridge"
John_DeLorean,Kelly_Harmon
"Charles_FitzRoy,_2nd_Duke_of_Grafton","Augustus_FitzRoy,_3rd_Duke_of_Grafton"
Stephen_T._Ayers,Barack_Obama
Rogers_Morton,Richard_Nixon
Michael_P._Meehan,Barack_Obama
Vanna_Bonta,Edgar_Allan_Poe
Byron_Howard,Ron_Howard
Donald_Nixon,Francis_A._Nixon
Victoria_A._Roberts,Bill_Clinton
"Robert_Grosvenor,_5th_Duke_of_Westminster","James_Hamilton,_5th_Duke_of_Abercorn"
Broderick_D._Johnson,Barack_Obama
Alan_Dukes,Garret_FitzGerald
Ghanima_Atreides,Alia_Atreides
Matthew_Marvin_Jr.,Samuel_Hayes_(settler)
Theodore_Roosevelt_Jr.,Ernest_L._Jahncke
Eduardo_Aguirre,Barack_Obama
James_Packer,Clyde_Packer
Khloé_Kardashian,Kendall_Jenner
List_of_Wizards_of_Waverly_Place_characters,Rachel_Dratch
John_Thomson_Mason_(1787–1850),Stevens_Thomson_Mason_(Virginia)
"George_Agar-Ellis,_1st_Baron_Dover","John_Ponsonby,_4th_Earl_of_Bessborough"
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",Stanley_Baldwin
William_Branch_Giles,Armistead_Thomson_Mason
Ian_Sinclair,Doug_Anthony
Andrew_Parker_Bowles,Ann_Parker_Bowles
Virginia_Wetherell,Ralph_Bates
Indira_Gandhi,Lal_Bahadur_Shastri
Glen_H._Davidson,Ronald_Reagan
Kathy_Hilton,Richard_Hilton
Raymond_Kelly,Bill_Clinton
Dorothy_Ayer_Gardner_Ford,Steven_Ford
Prescott_Bush,Abraham_A._Ribicoff
Elizabeth_Schuyler_Hamilton,Stephen_Van_Rensselaer
Ayatullah_Durrani,Asif_Ali_Zardari
Hafsa_Sultan_(daughter_of_Selim_I),Selim_I
John_Strasberg,Susan_Strasberg
Nicholas_Longworth,Alice_Roosevelt_Longworth
"Edward_Grigg,_1st_Baron_Altrincham",Duff_Cooper
Michael_Ovitz,Bob_Iger
Cherine_Anderson,Paul_McCartney
Samuel_Cluckston,James_Lockwood_(Connecticut_politician)
"John_Betts,_Jr.",Joseph_Platt
Adelbert_Ames,Blanche_Butler_Ames
Henry_Maxwell_(bishop),"John_Maxwell,_1st_Baron_Farnham"
"Hariot_Hamilton-Temple-Blackwood,_Marchioness_of_Dufferin_and_Ava","Frederick_Hamilton-Temple-Blackwood,_1st_Marquess_of_Dufferin_and_Ava"
Harold_Wilson,Alec_Douglas-Home
"Philip_Snowden,_1st_Viscount_Snowden",Winston_Churchill
"William_Leveson-Gower,_4th_Earl_Granville","John_Loder,_2nd_Baron_Wakehurst"
"George_Shaw-Lefevre,_1st_Baron_Eversley","Herbert_Gladstone,_1st_Viscount_Gladstone"
Ted_Kennedy,Rose_Kennedy
Julius_Caesar_(judge),"Fulke_Greville,_1st_Baron_Brooke"
John_F._Kennedy,Tip_O'Neill
George_Bryan_Porter,Andrew_Jackson
Stephen_King,Burton_Hatlen
William_Ewart_Gladstone,Benjamin_Disraeli
List_of_The_Game_characters,Brittany_Daniel
Thomas_S._Hinde,Harry_Hinde
Zeng_Xianzhi,Ye_Jianying
Marc_Grossman,Bill_Clinton
Barney_Rubble,Stephen_Baldwin
Mary_McCartney,James_McCartney
Ellen_Horn,Valgerd_Svarstad_Haugland
"Mildmay_Fane,_2nd_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland"
Frank_Church,Charles_H._Percy
Bill_Compton_(The_Southern_Vampire_Mysteries),Stephen_Moyer
Eleanor_Butler_Alexander-Roosevelt,Herbert_Hoover
Kader_Asmal,Thabo_Mbeki
Ralph_Nelson,Celeste_Holm
Amine_Gemayel,Bachir_Gemayel
Frederick_Theodore_Frelinghuysen,George_M._Robeson
Lynne_Cheney,Dick_Cheney
Anne_Hutchinson,George_W._Bush
Thomas_H._Hubbard,"Aaron_Hackley,_Jr."
Hiranyakashipu,Hiranyaksha
Matthew_M._Neely,John_W._Davis
William_R._Moses,Tracy_Nelson_(actress)
Thomas_Betts,Joseph_Platt
Elisha_Mills_Huntington,John_Tyler
"Francis_Dashwood,_11th_Baron_le_Despencer","Sir_Gilbert_Elliot,_3rd_Baronet,_of_Minto"
Valmore_Bienvenue,Bernard_Bissonnette
Seán_MacEntee,Éamon_de_Valera
Tammi_Terrell,Marvin_Gaye
Siti_Hasmah_Mohamad_Ali,Azlan_Shah_of_Perak
Alexander_Haig,Ronald_Reagan
Frank_Rizzo,James_Hugh_Joseph_Tate
Zaal_Samadashvili,Ernest_Hemingway
Midge_Costanza,Jimmy_Carter
Tucker_L._Melancon,Bill_Clinton
Vladimir_Nabokov,David_Cronenberg
Georg_Richter,Gøril_Havrevold
Ellie_Woodcomb,Chuck_Bartowski
Adrienne_Thomas,George_W._Bush
Oliver_Wendell_Holmes_Jr.,Theodore_Roosevelt
"Eric_Lubbock,_4th_Baron_Avebury",Arthur_Holt_(politician)
Benjamin_Barber,Thomas_Jefferson
S._Iswaran,Lee_Hsien_Loong
Fumiko_Enchi,Edgar_Allan_Poe
Heather_McCartney,Stella_McCartney
Michael_Corleone,Fredo_Corleone
John_Wayne,Pilar_Pallete
EQ_Nicholson,Nancy_Nicholson
Santo_Versace,Donatella_Versace
John_Cudahy,"Anthony_Joseph_Drexel_Biddle,_Jr."
Andrine_Sæther,Lars_Lillo-Stenberg
Mahalia_Jackson,Aretha_Franklin
Dominique_de_Villepin,Hubert_Védrine
Silvio_Berlusconi,Lamberto_Dini
Walter_Nathan_Tobriner,John_F._Kennedy
Brody_Jenner,Kendall_Jenner
Jejomar_Binay,Elenita_Binay
Kilab_ibn_Murrah,Murrah_ibn_Ka'b
Leslie_P._Hume,William_J._Hume
Harry_F._Byrd,Thomas_G._Burch
Isaac_Foot,"Sir_Charles_Hanson,_1st_Baronet"
Richard_J._Bloomfield,Jimmy_Carter
Roswell_Gilpatric,Lyndon_B._Johnson
Jean_Roussel,Celine_Dion
Mark_Shriver,Maria_Shriver
Benigno_Aquino_Sr.,Manuel_L._Quezon
Arthur_Kent_White,Ray_Bridwell_White
"John_Ponsonby,_5th_Earl_of_Bessborough","Granville_Leveson-Gower,_2nd_Earl_Granville"
Henry_Clay,George_M._Bibb
Marie-Louise_Ekman,Gösta_Ekman
William_Perry,Bill_Clinton
Joseph_Anderson,William_Blount
Georgios_Papandreou,Ioannis_Paraskevopoulos
Elliot_Richardson,Nicholas_Katzenbach
John_Read_(Connecticut_politician),John_Bartlett_(Connecticut_politician)
Li_Peng,Zhao_Ziyang
Muhammad_Tariq_Tarar,Asif_Ali_Zardari
Servilia_of_the_Junii,Gaius_Cassius_Longinus_(Rome_character)
Biju_Patnaik,Harekrushna_Mahatab
Loretta_Copeland_Biggs,Barack_Obama
"Thomas_Howard,_1st_Earl_of_Berkshire",Carew_Reynell
Frank_J._Hennessy,Franklin_D._Roosevelt
José_de_Castro,Afonso_Costa
Morris_Lottinger_Sr.,Lorris_M._Wimberly
Ernesto_Samper,Andrés_Pastrana_Arango
Silvio_Berlusconi,Lamberto_Dini
Donald_Emil_Ziegler,Jimmy_Carter
John_Copp,Samuel_Marvin
Carroll_A._Campbell_Jr.,Liz_J._Patterson
Teodoro_Obiang_Nguema_Mbasogo,Ricardo_Mangue_Obama_Nfubea
Vajiralongkorn,Dipangkorn_Rasmijoti
Theodore_Roosevelt,Charles_Herbert_Allen
Barry_B._White,Barack_Obama
Di'Ja,Dr_SID
Juan_María_Bordaberry,Jorge_Pacheco_Areco
Francesco_Cossiga,Aldo_Moro
John_Fraser_(British_Columbia_politician),James_Gray_Turgeon
Thomas_Betts,Samuel_Hayes_(settler)
Soong_Mei-ling,Soong_Ching-ling
Angie_Everhart,Ashley_Hamilton
Ryan_Atwood,Seth_Cohen
Cedella_Marley,Sharon_Marley
Jim_Blackley,Paul_McCartney
Vanessa_Lynne_Bryant,George_W._Bush
Moe_Howard,Shemp_Howard
David_Simon,Laura_Lippman
Betty_Furness,Lyndon_B._Johnson
Wendell_H._Ford,Alan_K._Simpson
Richard_Holbrooke,Barack_Obama
Joseph_Platt,Samuel_Comstock
Kirk_Wagar,Barack_Obama
Andrew_Jackson,John_M._Berrien
Andy_Leslie,Tane_Norton
David_Poe_Jr.,Eliza_Poe
Roger_Clinton_Sr.,Hillary_Clinton
Charles_Landon_Knight,Martin_L._Davey
E._Bronson_Ingram_II,Martha_Rivers_Ingram
Mohammed_Ziauddin_Rizvi,Akhilesh_Yadav
Wayne_Berry,David_Prowse_(politician)
Richard_N._Cooper,Jimmy_Carter
Xi_Zhongxun,Lu_Dingyi
Fatimah,Muhammad
Johnny_Young_(diplomat),George_W._Bush
Einar_Gerhardsen,Hans_Hedtoft
Henry_Hadaway,Marvin_Gaye
James_H._Burnley_IV,Ronald_Reagan
Daniel_M._Ziff,Dirk_Edward_Ziff
Adam_Newman,David_Shaughnessy
"John_Wallop,_1st_Earl_of_Portsmouth","Charles_Powlett,_3rd_Duke_of_Bolton"
Huey_Long,Oramel_H._Simpson
Richard_Barclay_Surrick,Bill_Clinton
