Shobha_Mohan,Anu_Mohan
Phil_Knight,Travis_Knight_(animator)
Elena_Ceaușescu,Valentin_Ceaușescu
"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough","John_Spencer-Churchill,_10th_Duke_of_Marlborough"
Woody_Johnson,Casey_Johnson
Bob_Cratchit,Tiny_Tim_(A_Christmas_Carol)
Frederick_Attenborough,John_Attenborough
Lucy_Walter,"James_Scott,_1st_Duke_of_Monmouth"
"James_Douglas,_Jr.",Lewis_Williams_Douglas
Richard_Pankhurst,Sylvia_Pankhurst
Brian_Babin,Lucas_Babin
Yoel_Judah,Daniel_Judah
Eber,Joktan
Ibrahim_Artan_Ismail,Ahmed_Ibrahim_Artan
José_P._Laurel,José_Laurel_III
Ahmed_Khadr,Abdullah_Khadr
Maria_Shriver,Katherine_Schwarzenegger
Akio_Nojima,Kenji_Nojima
Mahinda_Rajapaksa,Namal_Rajapaksa
Edith_Schaeffer,Frank_Schaeffer
Gerry_Ryan,Lottie_Ryan
Selma_Kurz,Dési_von_Halban
John_Ritter,Jason_Ritter
Eduardo_Scarpetta,Titina_De_Filippo
Gerald_Ford,John_Gardner_Ford
Bibliography_of_Ulysses_S._Grant,Nellie_Grant
Guy_D._Goff,Louise_Goff_Reece
William_Allen_White,William_Lindsay_White
Mary_Philadelphia_Merrifield,Charles_Watkins_Merrifield
Eve_Branson,Vanessa_Branson
Wilhelm_Bleek,Dorothea_Bleek
Maureen_Cusack,Sinéad_Cusack
Sarama_(Ramayana),Trijata
William_A._Egan,Dennis_Egan
Minnie_Marx,Gummo_Marx
Diosdado_Macapagal,Arturo_Macapagal
George_H._W._Bush,Marvin_Bush
Thomas_Jefferson,Martha_Jefferson_Randolph
Jules_Verne,Michel_Verne
St_John_Philby,Kim_Philby
Ray_Lyman_Wilbur,Dwight_Locke_Wilbur
Ieu_Koeus,Ieu_Pannakar
Lyman_Beecher_Kellogg,Vernon_Lyman_Kellogg
John_Henry_Wright,John_Kirtland_Wright
Goldie_Hawn,Wyatt_Russell
Ham_(son_of_Noah),Cush_(Bible)
George_MacKinnon_Wrong,Humphrey_Hume_Wrong
Victor_Rietti,Robert_Rietti
Olivia_Langdon_Clemens,Jean_Clemens
Helen_Herron_Taft,Robert_A._Taft
Robert_Altman,Robert_Reed_Altman
Lamech_(father_of_Noah),Noah
Ahmad_Faraz,Shibli_Faraz
Charlotte_von_Rothschild,Evelina_de_Rothschild
"Alice_Spencer,_Countess_of_Derby","Elizabeth_Stanley,_Countess_of_Huntingdon"
Kirill_Razumovski,Elizabeth_of_Russia
Joseph_Sargent,Lia_Sargent
Juan_Cancel_Ríos,Juan_Cancel_Alegría
Jimmy_Tarbuck,Liza_Tarbuck
Nathaniel_Smith,Nathaniel_Benedict_Smith
Tomáš_Baťa,Thomas_J._Bata
Nagendra_Babu,Varun_Tej
Becky_Corman,Jake_Corman
Richard_Cheatham,Richard_Boone_Cheatham
Melvin_Simon,David_Simon_(CEO)
George_DeTitta_Sr.,George_DeTitta_Jr.
Dorothy_McGuire,Topo_Swope
Johan_Skytte,Vendela_Skytte
Edward_Kimball,Clara_Kimball_Young
Martin_D._Hardin,John_J._Hardin
Anthony_Salvin,Osbert_Salvin
Madame_Nhu,Ngô_Đình_Lệ_Quyên
Irvin_Kahn,Samuel_“Sandy”_Kahn
"Sir_Charles_Tennant,_1st_Baronet","Katharine_Elliot,_Baroness_Elliot_of_Harwood"
Kenan,Mahalalel
"Mabell_Ogilvy,_Countess_of_Airlie","David_Ogilvy,_12th_Earl_of_Airlie"
Effat_Marashi,Yasser_Hashemi_Rafsanjani
L._Ron_Hubbard,Quentin_Hubbard
Hjalmar_Söderberg,Mikael_Söderberg
Caroline_Kennedy,Jack_Schlossberg
Raghuvir_Sahay,Manjari_Joshi
Percy_Orthwein,James_Orthwein
Louis-Charles_Greffulhe,Henry_Greffulhe
David_Eisenhower,Jennie_Eisenhower
Pat_Musick,Mae_Whitman
Digvijay_Singh_(Bihar),Shreyasi_Singh
Anne_Meara,Ben_Stiller
Leo_Burnett,Phoebe_Snetsinger
Krzysztof_Mikołaj_Radziwiłł,Anna_Radziwiłł
Stan_Smith_(American_Dad!),Hayley_Smith_(American_Dad!)
Barry_Otto,Miranda_Otto
Samuel_Smith_(Connecticut_politician),James_Lockwood_(Connecticut_politician)
Milton_Joseph_Cunningham,Charles_Milton_Cunningham
John_Menard_Jr.,Paul_Menard
Chellie_Pingree,Hannah_Pingree
John_Hales_(died_1540),James_Hales
Frank_Fahrenkopf,Thomas_C._Foley
"John_Montagu_Douglas_Scott,_7th_Duke_of_Buccleuch","Walter_Montagu_Douglas_Scott,_8th_Duke_of_Buccleuch"
Walter_O'Malley,Peter_O'Malley
Marcello_Mastroianni,Chiara_Mastroianni
Eleanor_Lambert,Bill_Berkson
Carl_Friedrich_Goerdeler,Reinhard_Goerdeler
Samuel_Cummings,Susan_Cummings_(heiress)
Alfred_Allee,Alfred_Young_Allee
Flora_Stone_Mather,Amasa_Stone
Indira_Gandhi,Sanjay_Gandhi
Tina_Green,Brett_Palos
Ngombala,Prince_Mbanga
Oscar_Wilde,Cyril_Holland
Linda_McCartney,Heather_McCartney
David_Rockefeller,Abby_Rockefeller
Jacques_Baby,James_Baby
"Sir_Robert_McAlpine,_1st_Baronet",Douglas_McAlpine
İhsan_Sabancı,Sevgi_Sabancı
"Fred_Chaney,_Sr.",Fred_Chaney
Forrest_Mars_Jr.,Victoria_B._Mars
Álvaro_Lloreda_Caicedo,Rodrigo_Hernán_Lloreda_Caicedo
Michel_Debré,Bernard_Debré
Noah_in_Islam,Japheth
Ulysses_S._Grant,Ulysses_S._Grant_Jr.
Daniel_Ellsberg,Robert_Ellsberg
B._P._Schulberg,Budd_Schulberg
Aimee_Semple_McPherson,Roberta_Semple_Salter
Uttam_Mohanty,Babushan
Lucius_Junius_Brutus,Tiberius_Junius_Brutus
Gandhari_(character),Duhsala
James_Sowerby,George_Brettingham_Sowerby_I
Brendan_Grace,Bradley_Grace
Angélica_Rivera,Sofía_Castro
Benzion_Netanyahu,Iddo_Netanyahu
"Audrey_Callaghan,_Baroness_Callaghan_of_Cardiff","Margaret_Jay,_Baroness_Jay_of_Paddington"
"James_Graham,_1st_Marquess_of_Montrose","James_Graham,_2nd_Marquess_of_Montrose"
Günther_Johannes_Paetsch,Johann_Sebastian_Paetsch
Julie_Bishop_(actress),Pamela_Susan_Shoop
Dorothea_Jordan,Lord_Augustus_FitzClarence
Robert_Perrier,Marie-Jacques_Perrier
Allen_Grubman,Lizzie_Grubman
Marietta_Peabody_Tree,Frances_FitzGerald_(journalist)
Acacitli,Tezcatlan_Miyahuatzin
Alasdair_Milne,Seumas_Milne
Terah,Sarah
Dion_Boucicault,Nina_Boucicault
Mary_Shelley,Percy_Florence_Shelley
Abed_Hossain_Khan,Shahadat_Hossain_Khan
Olof_Lagercrantz,Marika_Lagercrantz
Teresa_Heinz,André_Heinz
Flora_Call_Disney,Roy_O._Disney
Charles_Robert_Sherman,William_Tecumseh_Sherman
Romina_Power,Ylenia_Carrisi
William_Shakespeare,Hamnet_Shakespeare
Alexander_Donaldson_(bookseller),James_Donaldson_(publisher)
Hakim_Syed_Karam_Husain,Hakim_Syed_Atiqul_Qadir
Hélène_Pastor,Gildo_Pallanca_Pastor
Asha_Bhosle,Varsha_Bhosle
Howard_Shannon,Dave_Shannon
Marshall_Eriksen,Barney_Stinson
Ludwig_von_Westphalen,Jenny_von_Westphalen
Jules_B._Kroll,Nick_Kroll
Saba_Waseem_Abbas,Meesha_Shafi
Ilona_Edelsheim-Gyulai,"István_Horthy,_Jr."
Raúl_Alfonsín,Ricardo_Alfonsín
Rosemary_Clooney,Rafael_Ferrer_(actor)
David_Rockefeller,David_Rockefeller_Jr.
"George_Gordon,_4th_Earl_of_Huntly","George_Gordon,_5th_Earl_of_Huntly"
Jama_kaNdaba,Mkabayi_kaJama
James_Erwin_Caldwell,Rogers_Caldwell
Gayle_Hunnicutt,Nolan_Hemmings
David_Wallace_(Indiana_politician),Lew_Wallace
Brian_Stewart_(diplomat),Rory_Stewart
Robert_Coldwell_Wood,Maggie_Hassan
Islam_Karimov,Gulnara_Karimova
Ioannis_Kefalogiannis,Olga_Kefalogianni
Dee_Wallace,Gabrielle_Stone
William_W._Irwin,Agnes_Irwin
Steve_Brodie_(actor),Kevin_Brodie
Ralph_Abernathy,Ralph_David_Abernathy_III
Arturo_de_la_Garza_González,Arturo_de_la_Garza_Tijerina
"Juanito_Remulla,_Sr.",Jesus_Crispin_Remulla
John_Morrissy,Charles_Joseph_Morrissy
John_Monteith_(minister),Arthur_Tappan
Indu_Jain,Samir_Jain
Charles_Dickens,Sydney_Smith_Haldimand_Dickens
Teresa_Mañé_Miravet,Federica_Montseny
Cedric_Hardwicke,Edward_Hardwicke
Ethel_Owen,Pamela_Britton
Frank_Packer,Kerry_Packer
George_H._W._Bush,Dorothy_Bush_Koch
Dwight_Baldwin_(missionary),David_Dwight_Baldwin
Omar_Ali-Shah,Arif_Ali-Shah
Krzysztof_Radziwiłł,Janusz_Radziwiłł_(1612–1655)
Nicolae_Ceaușescu,Valentin_Ceaușescu
Dustin_Hoffman,Jake_Hoffman
Juho_August_Hollo,Anselm_Hollo
Bernard_Arnault,Delphine_Arnault
Dina_de_Marco,Rocío_Banquells
Iris_Fontbona,Guillermo_Luksic_Craig
Fred_A._Hartley_Jr.,Al_Hartley
Nadim_Sawalha,Julia_Sawalha
Murrah_ibn_Ka'b,Kilab_ibn_Murrah
Mary_Soames,Emma_Soames
Mario_Cuomo,Margaret_I._Cuomo
Ann_Richards_(actress),Mark_Angelo
Philip_Dorsheimer,William_Dorsheimer
Janet_Brown,Tyler_Butterworth
K._P._Kandasamy,K._P._K._Kumaran
Shirley_Kuo,Christina_Liu
Eliza_Clayland_Tomlinson_Foster,Morrison_Foster
Mae_Costello,Dolores_Costello
William_Thaw_Sr.,Harry_Kendall_Thaw
Lakshmi_Mittal,Aditya_Mittal
Princess_Irulan,Leto_II_Atreides
Howard_Hiatt,Fred_Hiatt
Robert_F._Kennedy_Jr.,Kathleen_Kennedy_Townsend
Stella_Stevens,Andrew_Stevens
Kenny_Blatchford,Howard_Peter_Blatchford
Ossie_Davis,Guy_Davis_(musician)
J._B._Jeyaretnam,Philip_Jeyaretnam
James_E._Norris,Marguerite_Norris
John_Whipple_(settler),Joseph_Whipple
Jane_Henson,Lisa_Henson
Edward_H._Levi,John_G._Levi
Gregory_Peck,Cecilia_Peck
Nasira_Iqbal,Waleed_Iqbal
Thomas_Benedict_(II),John_Benedict
Mick_Jagger,Georgia_May_Jagger
Matthias_Sention_Sr.,Matthias_Sention_Jr.
Alice_Claypoole_Gwynne,Reginald_Claypoole_Vanderbilt
S._W._R._D._Bandaranaike,Chandrika_Kumaratunga
Natasha_Parry,Simon_Brook_(director)
Fatimah,Husayn_ibn_Ali
Richard_Goldman,Douglas_E._Goldman
Luella_Creighton,Cynthia_Flood
Martha_Washington,John_Parke_Custis
George_Eustis_Jr.,William_Corcoran_Eustis
William_Charles_Windeyer,Richard_Windeyer_(barrister)
Edith_Bunker,Gloria_Stivic
John_Kani,Atandwa_Kani
Poonam_Sinha,Luv_Sinha
Olav_Hagesæther,Ole_Hagesæther
Richard_Waldron_(Secretary),Thomas_Westbrook_Waldron
Charles_Robert_Sherman,Charles_Taylor_Sherman
Clu_Gulager,John_Gulager
Samuel_Gardner_Drake,Samuel_Adams_Drake
Leona_Roberts,Josephine_Hutchinson
Tom_McCall,Samuel_W._McCall
William_Matson,Lurline_Matson_Roth
Willie_Robertson,Sadie_Robertson
Ignacio_López_Tarso,Juan_Ignacio_Aranda
Howard_Beale_(politician),Julian_Beale
Glen_D._Johnson,"Glen_D._Johnson,_Jr."
Charles_Jennings_(journalist),Peter_Jennings
Kekheretnebti,Tisethor
Y._S._Vijayamma,Y._S._Sharmila
John_George_Bourinot_(elder),John_George_Bourinot_(younger)
Courtney_Love,Frances_Bean_Cobain
Lajos_Kossuth,Ferenc_Kossuth
Doug_Anthony,Larry_Anthony
Henry_Maxwell_(bishop),"John_Maxwell-Barry,_5th_Baron_Farnham"
Nabi_Bux_Khan_Bhutto_(nawab),Mumtaz_Bhutto
Nicholas_Bacon_(Lord_Keeper),Anthony_Bacon_(1558–1601)
"Sir_Richard_Wrottesley,_7th_Baronet","Sir_John_Wrottesley,_8th_Baronet"
Jean-Marie_Musy,Pierre_Musy
Martin_Luther_King_Sr.,Martin_Luther_King_Jr.
Rentarō_Mikuni,Kōichi_Satō_(actor)
Dick_Ebersol,Charlie_Ebersol
Bill_Leonard_(journalist),Chris_Wallace
Éleuthère_Irénée_du_Pont,Samuel_Francis_Du_Pont
Philip_Lindsley,Adrian_Van_Sinderen_Lindsley
Khuwaylid_ibn_Asad,Halah_bint_Khuwailid
Aldebert_de_Chambrun_(1872-1962),René_de_Chambrun
Krishna_(Telugu_actor),Mahesh_Babu
Marco_Garibaldi,Navarone_Garibaldi
Richard_Gresham,John_Gresham
Guillermo_León_Valencia,Pedro_Felipe_Valencia_López
Manuel_Roxas,Gerardo_Roxas
Steve_Irons,Jarrad_Irons
Jeff_Tracy,John_Tracy_(Thunderbirds)
Nina_Petrovna_Khrushcheva,Sergei_Khrushchev
Marian_Montagu_Douglas_Scott,Ronald_Ferguson
Rudolf_August_Oetker,Richard_Oetker
Norman_Yemm,Jodie_Yemm
Suat_Günsel,Irfan_Günsel
Sara_Agnes_Rice_Pryor,Roger_Atkinson_Pryor
"Joseph_Whipple,_Jr.","Joseph_Whipple,_III"
Freddie_Fields,Kathy_Fields
Thomas_Arnold,William_Delafield_Arnold
Arthur_Dignam,Nicholas_Gledhill
Peter_Sellers,Victoria_Sellers
Deborah_Pratt,Troian_Bellisario
William_Morrison_(businessman),Ken_Morrison
Antonio_Aguilar,Pepe_Aguilar
Mohammed_bin_Awad_bin_Laden,Bakr_bin_Laden
Michael_Chow_(restaurateur),China_Chow
S._Rm._M._Annamalai_Chettiar,M._A._Muthiah_Chettiar
"Elizabeth_Herbert,_Countess_of_Pembroke_and_Montgomery","George_Herbert,_11th_Earl_of_Pembroke"
Olin_D._Johnston,Liz_J._Patterson
Junius_Brutus_Booth,Edwin_Booth
Daniel_Reed_(actor),Susan_Reed_(singer)
Palena_of_Maui,Hanalaa
Andrei_Abrikosov,Grigori_Abrikosov
Marjie_Lawrence,Laura_Greene_(presenter)
Nicholas_Smith_(actor),Catherine_Russell_(actress)
Tahir_Hussain,Aamir_Khan
Javed_Sheikh,Momal_Sheikh
James_Dew_Chaplin,Edna_Anderson
Landon_Pearson,Patricia_Pearson
Ted_Arison,Shari_Arison
Sulla,Faustus_Cornelius_Sulla_(quaestor_54_BC)
James_I._Brownson,James_I._Brownson_(judge)
Carleton_G._Young,Tony_Young_(actor)
Philippe-Auguste_Choquette,Fernand_Choquette
Lilian_Fontaine,Joan_Fontaine
David_Carr_(journalist),Erin_Lee_Carr
Dillon_Bell,Arthur_Bell_(engineer)
Babita,Kareena_Kapoor
Christina_Schollin,Pernilla_Wahlgren
Umberto_Agnelli,Andrea_Agnelli
Victor_Rivera_(bishop),Nedi_Rivera
Marino_Girolami,Enzo_G._Castellari
Magnus_Brahe_(1564–1633),Ebba_Brahe
Raghavan_N._Iyer,Pico_Iyer
"Frances_Vane,_Marchioness_of_Londonderry","George_Vane-Tempest,_5th_Marquess_of_Londonderry"
Horst_Schüler-Springorum,Stefanie_Schüler-Springorum
Edith_the_Fair,Gunhild_of_Wessex
Dariusz_Rosati,Weronika_Rosati
V._T._Krishnamachari,V._K._Thiruvenkatachari
Rosalie_Stier_Calvert,Charles_Benedict_Calvert
Charytín_Goyco,Shalim_Ortiz
Sheikh_Mujibur_Rahman,Sheikh_Jamal
"Sarah_Lyttelton,_Baroness_Lyttelton","George_Lyttelton,_4th_Baron_Lyttelton"
Julie_Cooper_(The_O.C.),Kirsten_Cohen
Ismail_Sulemanji_Khatri,Mohammed_Yusuf_Khatri
Balaji_Baji_Rao,Vishwasrao
Andrónico_Luksic_Abaroa,Jean-Paul_Luksic_Fontbona
Sam_Sary,Sam_Rainsy
Caitlyn_Jenner,Brody_Jenner
Rafael_Trujillo,Angelita_Trujillo
Rufus_T._Bush,Irving_T._Bush
Nancy_Pelosi,Alexandra_Pelosi
Hasse_Ekman,Fam_Ekman
Priscilla_Presley,Lisa_Marie_Presley
Guru_Gobind_Singh,Ajit_Singh_(Sikhism)
Franklin_Benjamin_Sanborn,Thomas_Parker_Sanborn
John_Kay_(judge),Ben_Kay
José_Rivera_Díaz,Thomas_Rivera_Schatz
Masa_Nakayama,Taro_Nakayama
"John_Rolls,_1st_Baron_Llangattock","John_Rolls,_2nd_Baron_Llangattock"
Ulrich_Mühe,Anna_Maria_Mühe
Manuel_Tello_Baurraud,Carlos_Tello_Macías
Maggie_Greene,Hershel_Greene
Owen_Brown_(college_founder),John_Brown_(abolitionist)
Jonas_Bloch,Débora_Bloch
"George_Lascelles,_7th_Earl_of_Harewood",Jeremy_Lascelles
Ethel_Roosevelt_Derby,Edith_Derby_Williams
Bernard_Baruch,Belle_W._Baruch
John_Decore,Laurence_Decore
Robert_Brustein,Peter_Beinart
Lucia_Bosè,Miguel_Bosé
Thomas_Edison,Charles_Edison
Mark_Birley,India_Jane_Birley
Ahilawati,Barbarika
Priscilla_Bright_McLaren,Helen_Priscilla_McLaren
Helen_Hayes,James_MacArthur
Ethel_Kennedy,Michael_LeMoyne_Kennedy
Philip_Wentworth,Henry_Wentworth
D._Ramanaidu,Daggubati_Suresh_Babu
Paul_Marshall_(investor),Winston_Marshall
John_Darling_Sr.,John_Darling_Jr.
Ahmad_Jannati,Ali_Jannati
Henry_Grinnell,Henry_Walton_Grinnell
Edward_C._Sullivan,Nicole_Sullivan
John_D._Rockefeller,Edith_Rockefeller_McCormick
Francis_Schaeffer,Frank_Schaeffer
Claudia_Mori,Rosalinda_Celentano
Oliver_Winchester,William_Wirt_Winchester
Claire_Shulman,Ellen_S._Baker
Wiktoryna_Bakałowiczowa,Stefan_Bakałowicz
Vanessa_Redgrave,Joely_Richardson
Jennifer_Carroll,Nolan_Carroll
Anne_Rice,Christopher_Rice
William_Dodd_(ambassador),"William_E._Dodd,_Jr."
William_Carey_(courtier),"Henry_Carey,_1st_Baron_Hunsdon"
Denzel_Washington,John_David_Washington
Robin_Morgan,Blake_Morgan
Theodore_Roosevelt_Sr.,Elliott_Bulloch_Roosevelt
Felice_Colombo,Nicola_Colombo
Francis_Bell_(New_Zealand_politician),William_Henry_Dillon_Bell
Joey_Bishop,Larry_Bishop
Salim_Khan,Arbaaz_Khan_(Indian_actor)
Beau_Biden,Hunter_Biden
"Hugh_de_Kevelioc,_5th_Earl_of_Chester","Hawise_of_Chester,_1st_Countess_of_Lincoln"
Lucien_Parent,Mimi_Parent
John_D._MacArthur,J._Roderick_MacArthur
Moshood_Abiola,Dupsy_Abiola
Magda_Schneider,Romy_Schneider
Veronique_Peck,Cecilia_Peck
Fox_Mulder,List_of_minor_The_X-Files_characters
Krishna_(Telugu_actor),Ramesh_Babu
Eleanor_St_Clere,William_Gage_(15th-century_landowner)
Clara_Harris,Henry_Riggs_Rathbone
Victor_Hammer_(businessman),Armand_Hammer
Sylvana_Tomaselli,"Edward_Windsor,_Lord_Downpatrick"
G._Gordon_Liddy,Tom_Liddy
Anna_Cropper,Linus_Roache
Peter_Carroll_(actor),Tamsin_Carroll
Raghuram,Gayathri_Raguram
Shantanu,Bhishma
Kath_Day-Knight,Kim_Craig
Herb_Gilbert,Jack_Gilbert_(rugby_league)
Peter_Lupus,Peter_Lupus_III
Walter_Gretzky,Wayne_Gretzky
John_Tyler,John_Alexander_Tyler
Barbara_Siggers_Franklin,Erma_Franklin
Abdullah_ibn_Abdul-Muttalib,Muhammad
Cheng_Shewo,Cheng_Youshu
"Marvin_E._Miller,_Sr.","Marvin_E._Miller,_Jr."
Helena_Kalokuokamaile_Wilcox,Owana_Salazar
"William_Downie_Stewart,_Sr.",Mary_Downie_Stewart
Teri_Bauer,Kim_Bauer
Phyllis_Schlafly,Andrew_Schlafly
Frankie_Manning,Chazz_Young
Bo_Xilai,Bo_Guagua
Jane_Randolph_Jefferson,Randolph_Jefferson
Sybil_Thorndike,Ann_Casson
Cassius_Marcellus_Clay_Sr.,Rahman_Ali
Diana_Vreeland,Frederick_Vreeland
Jean-Michel_Cousteau,Fabien_Cousteau
Julio_Nakpil,Juan_Nakpil
Frank_Plumley,Charles_Albert_Plumley
Enrique_González_Rojo_Sr.,"Enrique_González_Rojo,_Jr."
Anatol_Mühlstein,Anka_Muhlstein
Kavisekhara_Dr_Umar_Alisha,Brahmarishi_Hussain_Sha
Albert_Salomon_Anselm_von_Rothschild,Louis_Nathaniel_de_Rothschild
William_P._Fessenden,Francis_Fessenden
N._T._Rama_Rao,Daggubati_Purandeswari
Ingrid_Detter_de_Frankopan,Lady_Nicholas_Windsor
Karol_Stanisław_Radziwiłł_(1669–1719),Tekla_Róża_Radziwiłł
Erico_Verissimo,Luís_Fernando_Veríssimo
Hal_Reid_(actor),Wallace_Reid
Joseph_Chamberlain,Neville_Chamberlain
Barbara_Siggers_Franklin,Carolyn_Franklin
Ulla_Jones,Quincy_Jones_III
Jane_Wilde,Oscar_Wilde
Henry_Lippitt,Henry_F._Lippitt
John_Eager_Howard,George_Howard_(Governor_of_Maryland)
Eddie_Foy_Sr.,Eddie_Foy_Jr.
Samuel_Taylor_Coleridge,Hartley_Coleridge
"Thomas_Fremantle,_2nd_Baron_Cottesloe","Thomas_Fremantle,_3rd_Baron_Cottesloe"
Hernando_Siles_Reyes,Luis_Adolfo_Siles_Salinas
Vasudeva,Subhadra
Frederick_Huth,Louis_Huth
Kovambo_Nujoma,Utoni_Nujoma
"Louisa_Hamilton,_Duchess_of_Abercorn",Lord_Ernest_Hamilton
Harry_Donenfeld,Irwin_Donenfeld
Vera_Bryan,Colin_Bryan
John_Aspinall_(zoo_owner),Damian_Aspinall
Jeetendra,Tusshar_Kapoor
Stephen_Dillane,Frank_Dillane
Gustave_Ramaciotti,Vera_Ramaciotti
Javed_Iqbal_(judge),Waleed_Iqbal
James_Alfred_Ernest_Corea,Charles_Alfred_Ernest_Corea
George_Edward_Brett,"George_Platt_Brett,_Sr."
Traian_Băsescu,Elena_Băsescu
Bill_Browder,Joshua_Browder
Michael_Corleone,Anthony_Corleone
Jessie_Oonark,Janet_Kigusiuq
Sander_Levin,Andy_Levin
Roy_Padilla_Sr.,Robin_Padilla
P._K._Gopi,Arya_Gopi
Charles_Ingalls,Caroline_Ingalls
Ingmar_Bergman,Mats_Bergman
Kevin_Smith,Harley_Quinn_Smith
Heydar_Aliyev,Ilham_Aliyev
Albert_Cardozo,Benjamin_N._Cardozo
Eleanor_%22Sis%22_Daley,William_M._Daley
"Sir_George_Clark,_1st_Baronet","Sir_George_Clark,_2nd_Baronet"
Ambika_(Mahabharata),Dhritarashtra
Olof_Lagercrantz,David_Lagercrantz
Lilli_Palmer,Carey_Harrison
"John_Hamilton-Gordon,_1st_Marquess_of_Aberdeen_and_Temair","George_Gordon,_2nd_Marquess_of_Aberdeen_and_Temair"
William_Byrd_I,"Robert_Beverley,_Jr."
Marty_Brennaman,Thom_Brennaman
Joseph_P._Kennedy_Sr.,"Kathleen_Cavendish,_Marchioness_of_Hartington"
Volodymyr_Antonovych,Dmytro_Antonovych
Edwin_Wijeyeratne,Tissa_Wijeyeratne
Silvia_Pinal,Alejandra_Guzmán
Robert_M._La_Follette_Sr.,Philip_La_Follette
Caroline_Howard_Hume,George_H._Hume
Gary_Allen,Michael_Allen_(journalist)
Mayer_Amschel_Rothschild,Amschel_Mayer_Rothschild
Virginia_Wetherell,Daisy_Bates_(actress)
Edward_Bancroft,Edward_Nathaniel_Bancroft
Serge_Youriévitch,Princess_Nika_Yourievitch
Taylor_Sherman,Charles_Robert_Sherman
John_Berry_(film_director),Dennis_Berry_(director)
Dylan_Thomas,Aeronwy_Thomas
William_Maclagan,Eric_Maclagan
Thumbay_Moideen,Akbar_Moideen_Thumbay
Sitting_Bull,One_Bull
William_Booth,Emma_Booth_(The_Salvation_Army)
Eva_von_Sacher-Masoch,Marianne_Faithfull
Gabriel_García_Márquez,Rodrigo_García_(director)
Lady_Randolph_Churchill,Winston_Churchill
Heinz_Falk,Alexander_Falk
Claude_Blair,John_Blair_(historian)
William_Cogswell,William_Cogswell_(New_Hampshire)
George_N._Briggs,Henry_Shaw_Briggs
Clement_Attlee,"Martin_Attlee,_2nd_Earl_Attlee"
"Juanito_Remulla,_Sr.",Gilbert_Remulla
Yulia_Tymoshenko,Eugenia_Tymoshenko
Isaac_Gilinski_Sragowicz,Jaime_Gilinski_Bacal
Krishna_(Telugu_actor),Manjula_Ghattamaneni
Gamini_Dissanayake,Mayantha_Dissanayake
Robert_Smith_(judge),Arnold_Neilson_Smith
James_Burton_(property_developer),James_Burton_(Egyptologist)
Sheikh_Mujibur_Rahman,Sheikh_Kamal
Eugene_Whelan,Susan_Whelan
Grimoald_the_Elder,Childebert_the_Adopted
Rose_McConnell_Long,Russell_B._Long
Seema_Deo,Abhinay_Deo
Malik_Allahyar_Khan,Malik_Ihtebar_Khan
Jocelyn_Hambro,Richard_Hambro
Vazha-Pshavela,Levan_Razikashvili
Richard_Bennett_(actor),Barbara_Bennett
Howard_Van_Doren_Shaw,Sylvia_Shaw_Judson
John_Rutledge,"John_Rutledge,_Jr."
Habibullah_Bahar_Chowdhury,Iqbal_Bahar_Chowdhury
Bernardo_Mattarella,Piersanti_Mattarella
Tove_Strand,Marte_Gerhardsen
John_Anthony_Swire,Barnaby_Swire
"James_Graham,_7th_Duke_of_Montrose","James_Graham,_8th_Duke_of_Montrose"
Israel_Rogosin,Lionel_Rogosin
Georges-René_Saveuse_de_Beaujeu,Georges-Raoul-Léotale-Guichart-Humbert_Saveuse_de_Beaujeu
Luis_Muñoz_Marín,Victoria_Muñoz_Mendoza
John_Henry_Pope,Rufus_Henry_Pope
Lakshmi_(actress),Aishwarya_(actress)
Elisha_Otis,Norton_P._Otis
Vilhelmine_Ullmann,Viggo_Ullmann
Nusrat_Bhutto,Benazir_Bhutto
Katharine_Sergeant_Angell_White,Joel_White
"John_Savage,_2nd_Earl_Rivers","Elizabeth_Savage,_Countess_Rivers"
John_Flanagan_(author),Penny_Flanagan
Georges_de_Caunes,Antoine_de_Caunes
Christopher_Mitchum,Bentley_Mitchum
Frederick_George_Scott,F._R._Scott
Archibald_Alexander,James_Waddel_Alexander
John_H._MacMillan,John_Hugh_MacMillan
John_D._Rockefeller,John_D._Rockefeller_Jr.
Pankaj_Dheer,Nikitin_Dheer
Isadora_Bennett,Susan_Reed_(singer)
Hacı_Ömer_Sabancı,Sakıp_Sabancı
Horace_Hildreth,Hoddy_Hildreth
William_More_(died_1600),Elizabeth_Wolley
Robert_Pritzker,Liesel_Pritzker_Simmons
George_M._Cohan,Helen_Cohan
Wilma_Tisch,James_S._Tisch
Belle_Case_La_Follette,Fola_La_Follette
Bertie_Ahern,Cecelia_Ahern
Arseny_Tarkovsky,Andrei_Tarkovsky
Eugene_Levy,Daniel_Levy_(TV_personality)
Arthur_Waugh,Alec_Waugh
John_Leckie_(Australian_politician),Roland_Leckie
Simon_Li,Gladys_Li
Augustine_Washington,Lawrence_Washington_(1718–1752)
Alan_Keyes,Maya_Keyes
James_DeBarge,Kristinia_DeBarge
K._Bhagyaraj,Saranya_Bhagyaraj
John_Paul_Getty_Jr.,John_Paul_Getty_III
William_Wells_Brown,Josephine_Brown
Michael_Whitehall,Jack_Whitehall
Kinji_Fukasaku,Kenta_Fukasaku
Christian_Troy,Liz_Cruz
Eduardo_Scarpetta,Eduardo_De_Filippo
